team,elo,matches_played,wins,draws,losses,points_per_match_all,goals_scored_all,goals_conceded_all,goal_diff_all,abs_goal_diff_all,total_goals_all,clean_sheet_rate_all,failed_to_score_rate_all,both_teams_scored_rate_all,low_scoring_rate_all,tight_match_rate_all,scoreless_draw_rate_all,win_rate_all,draw_rate_all,loss_rate_all,weighted_points_per_match_all,weighted_goal_diff_all,elo_delta_avg_all,win_streak,unbeaten_streak,recent_matches,recent_form_10,recent_goal_diff_10,recent_abs_goal_diff_10,recent_goals_scored_10,recent_goals_conceded_10,recent_total_goals_10,recent_win_rate_10,recent_draw_rate_10,recent_loss_rate_10,recent_clean_sheet_rate_10,recent_failed_to_score_rate_10,recent_both_teams_scored_rate_10,recent_low_scoring_rate_10,recent_tight_match_rate_10,recent_scoreless_draw_rate_10,recent_weighted_form_10,recent_weighted_goal_diff_10,recent_opponent_elo_avg_10,recent_elo_delta_avg_10,last_match_date
Comoros,1484.4188886193795,137,34,34,69,0.9927007299270073,0.9197080291970803,1.5036496350364963,-0.583941605839416,1.4014598540145986,2.423357664233577,0.24087591240875914,0.4306569343065693,0.40875912408759124,0.5693430656934306,0.6204379562043796,0.08029197080291971,0.24817518248175183,0.24817518248175183,0.5036496350364964,0.9636070853462153,-0.6296296296296304,-0.11373074000453547,1.0,1.0,10.0,0.7,-0.7,0.9,0.8,1.5,2.3,0.1,0.4,0.5,0.4,0.5,0.4,0.6,0.7,0.3,0.640926640926641,-0.7451737451737452,1593.8879309617055,-0.9573283635103593,2026-06-09
Gotland,1484.2604261477754,25,8,3,14,1.08,2.16,1.8,0.36,2.04,3.96,0.24,0.2,0.64,0.2,0.52,0.08,0.32,0.12,0.56,1.0799999999999996,0.35999999999999993,-0.6295829540889774,0.0,0.0,10.0,0.9,1.0,2.8,2.9,1.9,4.8,0.3,0.0,0.7,0.1,0.2,0.7,0.1,0.6,0.0,0.9000000000000001,1.0000000000000002,1494.824209883769,-0.9951816302850063,2017-06-29
Guyana,1482.6197347129641,150,64,25,61,1.4466666666666668,1.6533333333333333,1.56,0.09333333333333334,1.8666666666666667,3.2133333333333334,0.26,0.3,0.4866666666666667,0.4,0.5066666666666667,0.04666666666666667,0.4266666666666667,0.16666666666666666,0.4066666666666667,1.41933478396021,0.002486788933789277,-0.11586843524691742,5.0,5.0,10.0,2.4,1.4,2.0,2.6,1.2,3.8,0.8,0.0,0.2,0.2,0.2,0.6,0.3,0.3,0.0,2.269911504424778,1.2831858407079642,1363.0486459625183,4.9865743821858795,2026-03-30
Găgăuzia,1482.1448735509398,3,0,1,2,0.3333333333333333,0.6666666666666666,3.0,-2.3333333333333335,2.3333333333333335,3.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-2.333333333333333,-5.951708816353402,0.0,1.0,3.0,0.3333333333333333,-2.3333333333333335,2.3333333333333335,0.6666666666666666,3.0,3.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,-2.333333333333333,1453.7475868436989,-5.951708816353402,2006-11-21
Marshall Islands,1482.0793910865184,2,0,0,2,0.0,1.0,3.5,-2.5,2.5,4.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,-2.5,-8.960304456740857,0.0,0.0,2.0,0.0,-2.5,2.5,1.0,3.5,4.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,-2.5,1088.2999084552403,-8.960304456740857,2025-08-16
Kabylia,1481.497095379385,6,1,2,3,0.8333333333333334,1.3333333333333333,2.5,-1.1666666666666667,3.5,3.8333333333333335,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333333,-1.1666666666666665,-3.0838174367691864,0.0,0.0,6.0,0.8333333333333334,-1.1666666666666667,3.5,1.3333333333333333,2.5,3.8333333333333335,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333333,-1.1666666666666665,1500.3474135698132,-3.0838174367691864,2018-06-09
West Papua,1481.4878707852736,2,0,1,1,0.5,1.5,4.5,-3.0,3.0,6.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,-2.9999999999999996,-9.256064607363259,0.0,1.0,2.0,0.5,-3.0,3.0,1.5,4.5,6.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.5,-2.9999999999999996,1445.9876939598014,-9.256064607363259,2022-11-13
El Salvador,1480.583573528604,310,96,73,141,1.164516129032258,1.096774193548387,1.364516129032258,-0.267741935483871,1.5258064516129033,2.4612903225806453,0.2870967741935484,0.4258064516129032,0.3774193548387097,0.5741935483870968,0.5935483870967742,0.09032258064516129,0.3096774193548387,0.23548387096774193,0.45483870967741935,1.2155282138311438,-0.16829302786027478,-0.06263363377869656,0.0,1.0,10.0,0.8,-0.9,1.3,0.5,1.4,1.9,0.2,0.2,0.6,0.3,0.6,0.2,0.6,0.8,0.1,0.7051282051282052,-1.1068376068376067,1640.0362245596057,-2.4526076637295575,2026-06-06
Ryūkyū,1480.2737887593555,1,0,0,1,0.0,0.0,9.0,-9.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,-19.726211240644457,0.0,0.0,1.0,0.0,-9.0,9.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.0,1491.7654454286585,-19.726211240644457,2016-11-26
Madagascar,1479.7635494215228,194,58,51,85,1.1597938144329898,1.0876288659793814,1.4123711340206186,-0.3247422680412371,1.3969072164948453,2.5,0.26804123711340205,0.4020618556701031,0.422680412371134,0.5670103092783505,0.6134020618556701,0.09278350515463918,0.29896907216494845,0.26288659793814434,0.4381443298969072,1.1468200270636015,-0.3836265223274708,-0.10431160091998361,0.0,0.0,10.0,1.6,-0.2,2.2,1.7,1.9,3.6,0.5,0.1,0.4,0.2,0.2,0.6,0.3,0.2,0.0,1.6697674418604653,-0.2,1544.2634915336596,3.798963974226541,2026-06-02
Mozambique,1478.9313680883502,234,77,64,93,1.2606837606837606,0.9615384615384616,1.170940170940171,-0.2094017094017094,1.2521367521367521,2.1324786324786325,0.3504273504273504,0.3974358974358974,0.358974358974359,0.6495726495726496,0.6794871794871795,0.10683760683760683,0.32905982905982906,0.27350427350427353,0.3974358974358974,1.2435125987213276,-0.2643851071831525,-0.09003688851132577,0.0,0.0,10.0,1.0,-0.5,1.3,1.0,1.5,2.5,0.3,0.1,0.6,0.2,0.4,0.4,0.5,0.8,0.0,1.0491803278688525,-0.6229508196721312,1549.9988985141486,-1.821756670162641,2026-06-09
Tajikistan,1477.7393253619766,174,69,37,68,1.4022988505747127,1.4770114942528736,1.3218390804597702,0.15517241379310345,1.8563218390804597,2.7988505747126435,0.3793103448275862,0.3275862068965517,0.3793103448275862,0.4827586206896552,0.5632183908045977,0.08620689655172414,0.39655172413793105,0.21264367816091953,0.39080459770114945,1.421363392377887,0.23161567364465965,-0.12793491171277943,0.0,8.0,10.0,2.3,1.1,2.1,2.2,1.1,3.3,0.7,0.2,0.1,0.4,0.1,0.5,0.3,0.4,0.0,2.3951219512195125,1.4487804878048784,1242.9647924700012,0.7667545419589021,2026-06-09
South Ossetia,1477.5550323894654,17,5,3,9,1.0588235294117647,2.0588235294117645,2.176470588235294,-0.11764705882352941,2.9411764705882355,4.235294117647059,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.29411764705882354,0.47058823529411764,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.5294117647058824,1.0497512437810945,-0.08457711442786058,-1.3202922123843814,0.0,0.0,10.0,1.4,-0.9,1.9,1.3,2.2,3.5,0.4,0.2,0.4,0.3,0.3,0.5,0.4,0.6,0.1,1.4051724137931036,-0.827586206896552,1511.9569750220035,0.07946758126710626,2019-12-08
North Korea,1475.4694192401096,230,82,69,79,1.3695652173913044,1.4565217391304348,1.173913043478261,0.2826086956521739,1.5695652173913044,2.630434782608696,0.3695652173913043,0.3347826086956522,0.41739130434782606,0.5869565217391305,0.6304347826086957,0.12173913043478261,0.3565217391304348,0.3,0.34347826086956523,1.3161124307205108,0.1241092636579576,-0.10665469895605109,0.0,0.0,10.0,0.4,-1.1,1.1,1.0,2.1,3.1,0.0,0.4,0.6,0.0,0.3,0.7,0.4,0.8,0.0,0.3672727272727273,-1.16,1694.531086407999,-3.3696501993421655,2025-06-10
Martinique,1475.094738902535,156,62,43,51,1.4679487179487178,1.5384615384615385,1.2564102564102564,0.28205128205128205,1.5,2.7948717948717947,0.34615384615384615,0.2948717948717949,0.4551282051282051,0.5064102564102564,0.6217948717948718,0.09615384615384616,0.3974358974358974,0.27564102564102566,0.3269230769230769,1.3801652892561955,0.10596221959858299,-0.1596491095991375,0.0,0.0,10.0,0.7,-0.6,0.8,0.6,1.2,1.8,0.1,0.4,0.5,0.3,0.6,0.3,0.7,0.8,0.2,0.7363636363636362,-0.5727272727272726,1494.0420481676526,-5.492673088944471,2026-03-29
Bulgaria,1473.8075416403024,249,88,66,95,1.3253012048192772,1.1847389558232932,1.357429718875502,-0.17269076305220885,1.4337349397590362,2.5421686746987953,0.2931726907630522,0.3293172690763052,0.4538152610441767,0.5582329317269076,0.6345381526104418,0.07630522088353414,0.3534136546184739,0.26506024096385544,0.3815261044176707,1.2746902654867271,-0.2615929203539826,-0.10519059582208208,0.0,1.0,10.0,1.0,-0.8,2.8,1.6,2.4,4.0,0.3,0.1,0.6,0.1,0.5,0.4,0.3,0.4,0.0,0.8043478260869567,-1.5304347826086961,1682.0874802034264,1.9610605772331418,2026-06-05
Togo,1472.3839804440097,226,73,59,94,1.2300884955752212,1.0707964601769913,1.2831858407079646,-0.21238938053097345,1.345132743362832,2.353982300884956,0.3141592920353982,0.3584070796460177,0.40707964601769914,0.6017699115044248,0.6371681415929203,0.07964601769911504,0.3230088495575221,0.2610619469026549,0.415929203539823,1.1764171511627939,-0.24291424418604737,-0.12219477679640886,1.0,5.0,10.0,1.3,0.1,1.1,1.2,1.1,2.3,0.3,0.4,0.3,0.3,0.4,0.4,0.7,0.7,0.1,1.0601851851851853,-0.24537037037037046,1503.594982248511,-0.5513226342982653,2026-06-09
Montenegro,1471.5215593017206,167,57,41,69,1.2694610778443114,1.1916167664670658,1.3532934131736527,-0.16167664670658682,1.407185628742515,2.5449101796407185,0.32934131736526945,0.32934131736526945,0.437125748502994,0.5389221556886228,0.5988023952095808,0.09580838323353294,0.3413173652694611,0.24550898203592814,0.41317365269461076,1.239906832298138,-0.19616977225672907,-0.17052958501962856,0.0,2.0,10.0,1.3,-0.7,1.7,1.3,2.0,3.3,0.4,0.1,0.5,0.2,0.3,0.5,0.3,0.6,0.0,1.0558139534883721,-1.1534883720930236,1479.251962725247,-3.9777538377399226,2026-06-05
Kenya,1470.8924968146137,296,99,89,108,1.304054054054054,1.114864864864865,1.114864864864865,0.0,1.1824324324324325,2.22972972972973,0.3310810810810811,0.34459459459459457,0.4358108108108108,0.6013513513513513,0.7297297297297297,0.11148648648648649,0.3344594594594595,0.30067567567567566,0.36486486486486486,1.3016184404119726,-0.00506784371423903,-0.09833615941009138,0.0,3.0,10.0,1.5,-0.3,2.3,1.4,1.7,3.1,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.5,0.1,1.5,-0.13499999999999998,1423.7731293145002,-0.7214079517816275,2026-06-04
Romani people,1470.4828681533822,7,2,0,5,0.8571428571428571,1.8571428571428572,3.7142857142857144,-1.8571428571428572,3.0,5.571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.7142857142857143,0.8823529411764706,-1.9647058823529415,-4.216733120945343,0.0,0.0,7.0,0.8571428571428571,-1.8571428571428572,3.0,1.8571428571428572,3.7142857142857144,5.571428571428571,0.2857142857142857,0.0,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.8823529411764706,-1.9647058823529415,1513.3011754977908,-4.216733120945343,2016-05-16
Niger,1469.6593193366555,159,36,38,85,0.9182389937106918,0.9433962264150944,1.5849056603773586,-0.6415094339622641,1.509433962264151,2.5283018867924527,0.20125786163522014,0.4528301886792453,0.42138364779874216,0.5849056603773585,0.5849056603773585,0.07547169811320754,0.22641509433962265,0.2389937106918239,0.5345911949685535,0.8967045139850472,-0.7169759069509845,-0.1908218909644278,0.0,0.0,10.0,1.2,-0.4,1.2,0.9,1.3,2.2,0.3,0.3,0.4,0.3,0.4,0.4,0.7,0.8,0.1,1.5913978494623655,-0.3440860215053764,1541.343783178747,3.82559723704977,2026-06-08
Hitra,1467.778342887411,15,5,1,9,1.0666666666666667,2.066666666666667,2.933333333333333,-0.8666666666666667,3.0,5.0,0.13333333333333333,0.06666666666666667,0.8,0.06666666666666667,0.26666666666666666,0.0,0.3333333333333333,0.06666666666666667,0.6,1.0705128205128207,-0.8012820512820515,-2.1481104741725945,2.0,2.0,10.0,1.3,-0.6,3.0,2.3,2.9,5.2,0.4,0.1,0.5,0.2,0.0,0.8,0.1,0.3,0.0,1.326732673267327,-0.47524752475247534,1472.7455722844666,-0.7158630143611487,2025-07-17
Sápmi,1466.0177346108612,16,5,0,11,0.9375,1.5,2.0625,-0.5625,2.0625,3.5625,0.125,0.375,0.5,0.25,0.5625,0.0,0.3125,0.0,0.6875,0.9076923076923077,-0.5487179487179488,-2.123891586821185,0.0,0.0,10.0,0.9,-0.9,1.9,1.1,2.0,3.1,0.3,0.0,0.7,0.1,0.5,0.4,0.3,0.6,0.0,0.8677685950413223,-0.8677685950413225,1526.3538635805292,-2.5097508484790527,2023-07-16
Western Isles,1465.5629450954596,34,13,4,17,1.2647058823529411,1.5,2.264705882352941,-0.7647058823529411,2.176470588235294,3.764705882352941,0.11764705882352941,0.4117647058823529,0.5,0.3235294117647059,0.5882352941176471,0.029411764705882353,0.38235294117647056,0.11764705882352941,0.5,1.2817679558011044,-0.7237569060773481,-1.0128545560159072,0.0,1.0,10.0,1.0,-0.8,1.6,1.1,1.9,3.0,0.3,0.1,0.6,0.1,0.4,0.5,0.4,0.8,0.0,1.0306122448979596,-0.6530612244897959,1538.3188316286612,-0.5224072094639645,2025-07-17
Two Sicilies,1465.206849741713,2,0,0,2,0.0,0.5,5.0,-4.5,4.5,5.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.5,-17.39657512914349,0.0,0.0,2.0,0.0,-4.5,4.5,0.5,5.0,5.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-4.5,1490.0477106638016,-17.39657512914349,2023-07-02
Vanuatu,1464.629486609692,112,45,15,52,1.3392857142857142,2.107142857142857,1.7232142857142858,0.38392857142857145,2.6517857142857144,3.830357142857143,0.26785714285714285,0.30357142857142855,0.4732142857142857,0.36607142857142855,0.49107142857142855,0.044642857142857144,0.4017857142857143,0.13392857142857142,0.4642857142857143,1.2892376681614328,0.12892376681614326,-0.31580815527061146,1.0,4.0,10.0,1.4,-0.6,2.0,1.6,2.2,3.8,0.4,0.2,0.4,0.1,0.1,0.8,0.3,0.5,0.0,1.2994011976047908,-1.0239520958083839,1492.2752334325583,-0.5572452165646682,2026-06-06
Monaco,1463.3752724830385,20,6,6,8,1.2,1.7,2.55,-0.85,2.75,4.25,0.25,0.3,0.6,0.3,0.55,0.15,0.3,0.3,0.4,1.2000000000000002,-0.8500000000000003,-1.8312363758480845,0.0,2.0,10.0,1.1,-1.6,2.6,1.3,2.9,4.2,0.3,0.2,0.5,0.3,0.2,0.6,0.3,0.5,0.1,1.0999999999999999,-1.5999999999999996,1488.1669990950263,-3.3464488863152746,2017-04-29
Fiji,1459.3183687073583,126,58,26,42,1.5873015873015872,2.3968253968253967,1.2698412698412698,1.126984126984127,2.5238095238095237,3.6666666666666665,0.3492063492063492,0.24603174603174602,0.4603174603174603,0.42063492063492064,0.5238095238095238,0.05555555555555555,0.4603174603174603,0.20634920634920634,0.3333333333333333,1.5096711798839424,0.9690522243713707,-0.3228700896241399,0.0,0.0,10.0,0.6,-2.1,2.5,0.7,2.8,3.5,0.1,0.3,0.6,0.0,0.5,0.5,0.5,0.4,0.0,0.5217391304347827,-2.6459627329192554,1492.077733487116,-8.116312896367965,2026-06-06
Rwanda,1458.8413216889978,248,81,62,105,1.2298387096774193,1.0524193548387097,1.1733870967741935,-0.12096774193548387,1.3629032258064515,2.225806451612903,0.32661290322580644,0.41935483870967744,0.3629032258064516,0.6209677419354839,0.6290322580645161,0.10887096774193548,0.32661290322580644,0.25,0.42338709677419356,1.1816337820394662,-0.1753641895629732,-0.1659624125443683,2.0,2.0,10.0,1.0,-0.4,1.8,0.8,1.2,2.0,0.3,0.1,0.6,0.3,0.6,0.1,0.8,0.4,0.0,0.8695652173913044,-0.6347826086956522,1560.8916717956567,-1.5050721889523146,2026-03-30
Chechnya,1457.3525748490965,3,0,1,2,0.3333333333333333,1.0,9.666666666666666,-8.666666666666666,8.666666666666666,10.666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,-8.666666666666666,-14.215808383634483,0.0,0.0,3.0,0.3333333333333333,-8.666666666666666,8.666666666666666,1.0,9.666666666666666,10.666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.33333333333333337,-8.666666666666666,1497.7163190758072,-14.215808383634483,2006-02-18
Ticino,1457.120910876921,2,0,0,2,0.0,1.0,6.5,-5.5,5.5,7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.687499999999999,-21.4395445615395,0.0,0.0,2.0,0.0,-5.5,5.5,1.0,6.5,7.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.687499999999999,1408.0221862957087,-21.4395445615395,2023-08-06
Papua New Guinea,1455.825553630021,75,26,16,33,1.2533333333333334,2.1333333333333333,1.9466666666666668,0.18666666666666668,2.56,4.08,0.25333333333333335,0.2,0.5866666666666667,0.32,0.49333333333333335,0.04,0.3466666666666667,0.21333333333333335,0.44,1.2643504531722063,0.2998489425981874,-0.5889926182663862,0.0,6.0,10.0,1.8,0.3,0.9,1.8,1.5,3.3,0.5,0.3,0.2,0.2,0.0,0.8,0.3,0.8,0.0,1.3953488372093026,-0.07558139534883718,1483.5677107082834,1.766248895036697,2025-11-23
Lebanon,1455.0487107544755,249,67,72,110,1.0963855421686748,1.1325301204819278,1.357429718875502,-0.2248995983935743,1.4377510040160641,2.4899598393574296,0.30120481927710846,0.42168674698795183,0.40562248995983935,0.570281124497992,0.6465863453815262,0.1285140562248996,0.26907630522088355,0.2891566265060241,0.44176706827309237,1.1242339832869104,-0.16805942432683435,-0.18052726604628608,0.0,0.0,10.0,1.8,1.6,2.0,2.1,0.5,2.6,0.5,0.3,0.2,0.7,0.3,0.2,0.4,0.5,0.2,1.9765258215962445,1.8685446009389677,1293.6640124478504,-0.045675693117944685,2025-11-26
Mauritania,1452.6096516055077,160,40,41,79,1.00625,0.76875,1.33125,-0.5625,1.375,2.1,0.33125,0.5,0.33125,0.64375,0.60625,0.1625,0.25,0.25625,0.49375,0.9716565767749048,-0.6169510181618065,-0.29618967746557096,1.0,2.0,10.0,1.0,-0.5,1.1,0.6,1.1,1.7,0.2,0.4,0.4,0.4,0.5,0.3,0.8,0.7,0.2,1.0336538461538463,-0.5576923076923077,1587.119011433714,0.40385465942184273,2026-06-08
Saint Barthélemy,1451.0952350555435,10,4,1,5,1.3,2.5,3.0,-0.5,2.1,5.5,0.0,0.1,0.9,0.1,0.6,0.0,0.4,0.1,0.5,1.2999999999999996,-0.49999999999999983,-4.890476494445603,0.0,0.0,10.0,1.3,-0.5,2.1,2.5,3.0,5.5,0.4,0.1,0.5,0.0,0.1,0.9,0.1,0.6,0.0,1.2999999999999996,-0.49999999999999983,1312.0613651795788,-4.890476494445603,2023-03-10
Sudan,1451.0200933996612,284,88,68,128,1.1690140845070423,1.0070422535211268,1.2992957746478873,-0.29225352112676056,1.4612676056338028,2.306338028169014,0.3274647887323944,0.43309859154929575,0.3591549295774648,0.5528169014084507,0.5950704225352113,0.11971830985915492,0.30985915492957744,0.23943661971830985,0.4507042253521127,1.139925948781243,-0.3602283245911765,-0.17246445986035294,0.0,0.0,10.0,0.7,-1.2,1.6,0.5,1.7,2.2,0.2,0.1,0.7,0.2,0.6,0.3,0.6,0.4,0.1,0.7203947368421054,-1.2598684210526319,1650.3142358939615,-0.41349513225439727,2026-01-03
Barawa,1450.9787850295836,10,3,0,7,0.9,1.4,3.8,-2.4,4.2,5.2,0.2,0.4,0.4,0.1,0.1,0.0,0.3,0.0,0.7,0.890625,-2.3906250000000004,-4.902121497041662,0.0,0.0,10.0,0.9,-2.4,4.2,1.4,3.8,5.2,0.3,0.0,0.7,0.2,0.4,0.4,0.1,0.1,0.0,0.890625,-2.3906250000000004,1513.9133305855669,-4.902121497041662,2019-05-25
Mayotte,1448.9881918788947,38,11,11,16,1.1578947368421053,1.3421052631578947,1.4736842105263157,-0.13157894736842105,1.5526315789473684,2.8157894736842106,0.2631578947368421,0.34210526315789475,0.5,0.5,0.5789473684210527,0.10526315789473684,0.2894736842105263,0.2894736842105263,0.42105263157894735,1.1686274509803927,-0.12549019607843137,-1.342416003186988,0.0,3.0,10.0,1.7,0.4,1.2,1.2,0.8,2.0,0.5,0.2,0.3,0.4,0.4,0.4,0.6,0.6,0.2,1.6999999999999993,0.3999999999999999,1374.5711228226628,0.039370548851158205,2023-08-26
Equatorial Guinea,1447.1702062111926,152,47,32,73,1.138157894736842,0.9210526315789473,1.355263157894737,-0.4342105263157895,1.381578947368421,2.276315789473684,0.27631578947368424,0.39473684210526316,0.3881578947368421,0.5986842105263158,0.6381578947368421,0.05921052631578947,0.3092105263157895,0.21052631578947367,0.48026315789473684,1.170015067805125,-0.40934203917629414,-0.34756443282110017,0.0,0.0,10.0,0.5,-1.0,1.2,0.5,1.5,2.0,0.1,0.2,0.7,0.1,0.5,0.4,0.7,0.7,0.0,0.3090909090909092,-1.1636363636363638,1535.5593503180387,-10.370190828819108,2026-06-09
Orkney,1446.6061933505957,28,9,1,18,1.0,1.3571428571428572,3.0,-1.6428571428571428,2.7857142857142856,4.357142857142857,0.10714285714285714,0.35714285714285715,0.5357142857142857,0.17857142857142858,0.39285714285714285,0.0,0.32142857142857145,0.03571428571428571,0.6428571428571429,1.0101351351351349,-1.6385135135135132,-1.9069216660501591,1.0,1.0,10.0,1.6,0.1,1.3,1.9,1.8,3.7,0.5,0.1,0.4,0.1,0.1,0.8,0.1,0.7,0.0,1.6534653465346538,0.16831683168316833,1479.702859726257,1.9044423065385085,2025-07-17
Solomon Islands,1446.1796531721545,129,57,18,54,1.4651162790697674,2.108527131782946,1.7131782945736433,0.3953488372093023,2.441860465116279,3.8217054263565893,0.2868217054263566,0.2868217054263566,0.4728682170542636,0.37209302325581395,0.49612403100775193,0.046511627906976744,0.4418604651162791,0.13953488372093023,0.4186046511627907,1.427175843694491,0.13143872113676705,-0.41721199091353267,0.0,0.0,10.0,0.6,-1.3,2.1,1.6,2.9,4.5,0.2,0.0,0.8,0.0,0.2,0.8,0.2,0.6,0.0,0.7058823529411766,-1.1235294117647059,1459.9878651468634,-6.916491238897068,2026-03-30
Tanzania,1446.124995277351,280,84,77,119,1.175,0.9928571428571429,1.2392857142857143,-0.24642857142857144,1.2107142857142856,2.232142857142857,0.2857142857142857,0.36428571428571427,0.43214285714285716,0.6428571428571429,0.7142857142857143,0.08214285714285714,0.3,0.275,0.425,1.12425021422451,-0.3059125964010294,-0.19241073115231902,1.0,1.0,10.0,0.5,-0.2,1.4,1.2,1.4,2.6,0.1,0.2,0.7,0.1,0.5,0.4,0.7,0.8,0.0,0.44827586206896564,-0.4068965517241381,1519.0876155689862,-4.746151235880232,2026-03-29
Sierra Leone,1444.782272742742,137,36,38,63,1.0656934306569343,0.9051094890510949,1.4014598540145986,-0.49635036496350365,1.2408759124087592,2.3065693430656933,0.2846715328467153,0.40875912408759124,0.4233576642335766,0.6058394160583942,0.656934306569343,0.11678832116788321,0.26277372262773724,0.2773722627737226,0.45985401459854014,1.0747074707470756,-0.4497449744974505,-0.4030491040675831,0.0,0.0,10.0,1.4,0.0,1.2,1.1,1.1,2.2,0.4,0.2,0.4,0.2,0.3,0.5,0.7,0.6,0.0,1.4238683127572018,0.07818930041152264,1444.437790021651,0.6759406629830365,2026-06-09
Vatican City,1441.3566599261437,8,0,3,5,0.375,0.75,2.625,-1.875,1.875,3.375,0.25,0.5,0.5,0.5,0.5,0.25,0.0,0.375,0.625,0.3749999999999999,-1.8749999999999998,-7.330417509232015,0.0,0.0,8.0,0.375,-1.875,1.875,0.75,2.625,3.375,0.0,0.375,0.625,0.25,0.5,0.5,0.5,0.5,0.25,0.3749999999999999,-1.8749999999999998,1456.7368633303308,-7.330417509232015,2022-04-22
Saint Helena,1437.5339863660972,8,0,0,8,0.0,0.75,5.125,-4.375,4.375,5.875,0.0,0.5,0.5,0.0,0.125,0.0,0.0,0.0,1.0,0.0,-4.329268292682928,-7.808251704237843,0.0,0.0,8.0,0.0,-4.375,4.375,0.75,5.125,5.875,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.125,0.0,0.0,-4.329268292682928,1530.4053911390463,-7.808251704237843,2023-07-13
Malawi,1437.1208185521866,282,82,82,118,1.1631205673758864,0.975177304964539,1.2234042553191489,-0.24822695035460993,1.1560283687943262,2.198581560283688,0.3191489361702128,0.3829787234042553,0.4219858156028369,0.6276595744680851,0.7092198581560284,0.12411347517730496,0.2907801418439716,0.2907801418439716,0.41843971631205673,1.1374132084611694,-0.29694816728564616,-0.22297582073692593,0.0,1.0,10.0,1.2,0.0,1.0,0.9,0.9,1.8,0.3,0.3,0.4,0.3,0.5,0.3,0.7,0.8,0.1,1.3124999999999998,0.10576923076923073,1426.4220286883071,0.10158947192112681,2026-06-09
Raetia,1437.0209610053437,20,4,5,11,0.85,1.95,4.15,-2.2,4.0,6.1,0.05,0.3,0.65,0.1,0.35,0.0,0.2,0.25,0.55,0.8438661710037179,-2.1933085501858747,-3.1489519497328367,2.0,4.0,10.0,1.0,-0.7,2.9,2.5,3.2,5.7,0.2,0.4,0.4,0.0,0.3,0.7,0.1,0.5,0.0,1.0714285714285714,-0.4000000000000001,1473.9771771003186,0.6375508644066048,2023-08-06
Zimbabwe,1436.2647279873777,269,101,76,92,1.4089219330855018,1.2565055762081785,1.141263940520446,0.11524163568773234,1.245353159851301,2.3977695167286246,0.35687732342007433,0.32342007434944237,0.44981412639405205,0.5687732342007435,0.6394052044609665,0.13011152416356878,0.3754646840148699,0.2825278810408922,0.3420074349442379,1.3435329143235246,0.03969566655640106,-0.23693409670119522,1.0,1.0,10.0,1.1,-0.2,1.2,1.1,1.3,2.4,0.3,0.2,0.5,0.3,0.3,0.5,0.5,0.7,0.1,0.6842105263157895,-0.4898785425101215,1597.8306936393897,-0.07128036768426096,2026-05-30
